highalch,members,name,examine,id,value,icon,lowalch,limit
6000.0,True,Proselyte tasset,A Proselyte Temple Knight's leg armour.,9678,10000,Proselyte tasset.png,4000.0,70.0
18.0,False,Pumpkin,Happy Halloween.,1959,30,Pumpkin.png,12.0,50.0
2.0,False,Pure essence,An unimbued rune of extra capability.,7936,4,Pure essence.png,1.0,30000.0
135.0,True,Purple boater,Stylish!,12311,225,Purple boater.png,90.0,4.0
300.0,False,Purple boots,Very stylish!,2934,500,Purple boots.png,200.0,150.0
19.0,False,Purple cape,A thick purple cape.,1029,32,Purple cape.png,12.0,150.0
3.0,False,Purple dye,A little bottle of purple dye.,1773,5,Purple dye.png,2.0,150.0
1200.0,True,Purple elegant blouse,A well made elegant ladies' purple blouse.,10436,2000,Purple elegant blouse.png,800.0,4.0
1200.0,True,Purple elegant legs,A rather elegant pair of men's purple pantaloons.,10418,2000,Purple elegant legs.png,800.0,4.0
1200.0,True,Purple elegant shirt,A well made elegant men's purple shirt.,10416,2000,Purple elegant shirt.png,800.0,4.0
1200.0,True,Purple elegant skirt,A rather elegant purple skirt.,10438,2000,Purple elegant skirt.png,800.0,4.0
9.0,True,Purple firelighter,Makes firelighting a lot easier.,10326,15,Purple firelighter.png,6.0,250.0
60.0,True,Purple flowers,A posy of flowers.,2468,100,Purple flowers.png,40.0,150.0
300.0,False,Purple gloves,These will keep my hands warm!,2942,500,Purple gloves.png,200.0,150.0
300.0,True,Purple hat,A silly pointed hat.,2940,500,Purple hat.png,200.0,150.0
1.0,False,Purple partyhat,A nice hat from a cracker.,1046,1,Purple partyhat.png,1.0,5.0
300.0,True,Purple robe bottoms,Made by werewolves for werewolves.,2938,500,Purple robe bottoms.png,200.0,150.0
300.0,True,Purple robe top,Some fine werewolf clothing.,2936,500,Purple robe top.png,200.0,150.0
9.0,True,Purple sweets,Remember to brush after eating!,10476,15,Purple sweets 5.png,6.0,10000.0
4.0,True,Pyre logs,Logs prepared with sacred oil for a funeral pyre.,3438,8,Pyre logs.png,3.0,11000.0
18.0,True,Pyrophosphite,A phosphate rich mineral dust.,21545,30,Pyrophosphite.png,12.0,13000.0
18.0,True,Rabbit foot,This could be put on a string and worn for luck.,10134,30,Rabbit foot.png,12.0,100.0
9.0,True,Rabbit snare,The snare will tighten around animals passing through.,10031,15,Rabbit snare.png,6.0,250.0
300.0,True,Rain bow,Short but effective and very colourful.,23357,500,Rain bow.png,200.0,18000.0
72.0,True,Rainbow fish,"Well, this would certainly add some colour to a meal.",10136,120,Rainbow fish.png,48.0,6000.0
3.0,True,Rake,Use this to clear weeds.,5341,6,Rake.png,2.0,40.0
15.0,True,Ranarr potion (unf),I need another ingredient to finish this Ranarr potion.,99,25,Ranarr potion (unf).png,10.0,10000.0
30.0,True,Ranarr seed,A ranarr seed - plant in a herb patch.,5295,50,Ranarr seed 5.png,20.0,200.0
15.0,True,Ranarr weed,A useful herb.,257,25,Ranarr weed.png,10.0,11000.0
120.0,True,Ranger boots,Lightweight boots ideal for rangers.,2577,200,Ranger boots.png,80.0,8.0
2040.0,True,Ranger gloves,Lightweight gloves ideal for rangers.,19994,3400,Ranger gloves.png,1360.0,8.0
12000.0,True,Rangers' tights,Lightweight legwear ideal for rangers.,23249,20000,Rangers' tights.png,8000.0,8.0
7200.0,True,Rangers' tunic,Lightweight body armour ideal for rangers.,12596,12000,Rangers' tunic.png,4800.0,4.0
86.0,True,Ranging mix(1),One dose of fishy ranging potion.,11511,144,Ranging mix(1).png,57.0,2000.0
129.0,True,Ranging mix(2),Two doses of fishy ranging potion.,11509,216,Ranging mix(2).png,86.0,2000.0
86.0,True,Ranging potion(1),1 dose of ranging potion.,173,144,Ranging potion(1).png,57.0,2000.0
129.0,True,Ranging potion(2),2 doses of ranging potion.,171,216,Ranging potion(2).png,86.0,2000.0
172.0,True,Ranging potion(3),3 doses of ranging potion.,169,288,Ranging potion(3).png,115.0,2000.0
216.0,True,Ranging potion(4),4 doses of ranging potion.,2444,360,Ranging potion(4).png,144.0,2000.0
1.0,True,Raurg bones,Ancient ogre bones from the ogre burial tomb.,4832,1,Raurg bones.png,1.0,7500.0
93.0,True,Raw admiral pie,This would taste a lot better cooked.,7196,155,Raw admiral pie.png,62.0,13000.0
9.0,False,Raw anchovies,I should try cooking this.,321,15,Raw anchovies.png,6.0,13000.0
270.0,True,Raw anglerfish,I should try cooking this.,13439,450,Raw anglerfish.png,180.0,15000.0
24.0,True,Raw bass,I should try cooking this.,363,40,Raw bass.png,16.0,15000.0
1.0,False,Raw bear meat,I need to cook this first.,2136,1,Raw bear meat.png,1.0,13000.0
15.0,True,Raw beast meat,A slab of raw beast meat.,9986,25,Raw beast meat.png,10.0,11000.0
1.0,False,Raw beef,I need to cook this first.,2132,1,Raw beef.png,1.0,13000.0
10.0,True,Raw bird meat,This certainly needs cooking!,9978,17,Raw bird meat.png,6.0,11000.0
1.0,False,Raw boar meat,I need to cook this first.,25833,1,Raw boar meat.png,1.0,
9.0,True,Raw cave eel,It's incredibly slimy.,5001,15,Raw cave eel.png,6.0,13000.0
1.0,False,Raw chicken,I need to cook this first.,2138,1,Raw chicken.png,1.0,13000.0
51.0,True,Raw chompy,I need to cook this first.,2876,85,Raw chompy.png,34.0,13000.0
6.0,True,Raw cod,I should try cooking this.,341,10,Raw cod.png,4.0,15000.0
195.0,True,Raw dark crab,I should try cooking this.,11934,325,Raw dark crab.png,130.0,15000.0
30.0,True,Raw fish pie,"Raw fish is risky, better cook it.",7186,50,Raw fish pie.png,20.0,13000.0
7.0,True,Raw garden pie,Needs cooking before I eat it.,7176,12,Raw garden pie.png,4.0,13000.0
6.0,False,Raw herring,I should try cooking this.,345,10,Raw herring.png,4.0,15000.0
60.0,True,Raw jubbly,The uncooked meat of a Jubbly bird.,7566,100,Raw jubbly.png,40.0,11000.0
120.0,True,Raw karambwan,A raw green octopus.,3142,200,Raw karambwan.png,80.0,13000.0
42.0,False,Raw lobster,I should try cooking this.,377,70,Raw lobster.png,28.0,15000.0
9.0,True,Raw mackerel,I should try cooking this.,353,15,Raw mackerel.png,6.0,15000.0
120.0,True,Raw manta ray,A rare catch.,389,200,Raw manta ray.png,80.0,15000.0
138.0,True,Raw monkfish,I should try cooking this.,7944,230,Raw monkfish.png,92.0,13000.0
16.0,True,Raw mud pie,Needs to be baked before I can use it.,7168,27,Raw mud pie.png,10.0,13000.0
1.0,True,Raw mystery meat,"I need to cook this, though I don't know if I want to.",24782,1,Raw mystery meat.png,1.0,
6.0,True,Raw oomlie,Raw meat from the oomlie bird.,2337,10,Raw oomlie.png,4.0,15.0
12.0,False,Raw pike,I should try cooking this.,349,20,Raw pike.png,8.0,15000.0
12.0,True,Raw rabbit,Might taste better cooked.,3226,20,Raw rabbit.png,8.0,13000.0
72.0,True,Raw rainbow fish,"A colourful fish, attracted to colourful flies.",10138,120,Raw rainbow fish.png,48.0,13000.0
1.0,False,Raw rat meat,I need to cook this first.,2134,1,Raw rat meat.png,1.0,13000.0
18.0,False,Raw salmon,I should try cooking this.,331,30,Raw salmon.png,12.0,15000.0
6.0,False,Raw sardine,I should try cooking this.,327,10,Raw sardine.png,4.0,15000.0
120.0,True,Raw sea turtle,A rare catch.,395,200,Raw sea turtle.png,80.0,15000.0
102.0,True,Raw shark,I should try cooking this.,383,170,Raw shark.png,68.0,15000.0
3.0,False,Raw shrimps,I should try cooking this.,317,5,Raw shrimps.png,2.0,15000.0
1.0,True,Raw slimy eel,A slime covered eel - yuck!,3379,1,Raw slimy eel.png,1.0,13000.0
42.0,True,Raw summer pie,"Fresh fruit may be good for you, but I should really cook this.",7216,70,Raw summer pie.png,28.0,13000.0
48.0,False,Raw swordfish,I should try cooking this.,371,80,Raw swordfish.png,32.0,15000.0
6.0,False,Raw trout,I should try cooking this.,335,10,Raw trout.png,4.0,15000.0
24.0,False,Raw tuna,I should try cooking this.,359,40,Raw tuna.png,16.0,15000.0
1.0,True,Raw ugthanki meat,I need to cook this first.,1859,2,Raw ugthanki meat.png,1.0,11000.0
54.0,True,Raw wild pie,"Good as it looks, I'd better cook it.",7206,91,Raw wild pie.png,36.0,13000.0
1.0,True,Raw yak meat,I need to cook this.,10816,2,Raw yak meat.png,1.0,11000.0
2.0,False,Red bead,A small round red bead.,1470,4,Red bead.png,1.0,11000.0
48.0,True,Red beret,Parlez-vous francais?,12247,80,Red beret.png,32.0,4.0
135.0,True,Red boater,Stylish!,7319,225,Red boater.png,90.0,4.0
300.0,False,Red boots,Very stylish!,2904,500,Red boots.png,200.0,150.0
1.0,False,Red cape,A bright red cape.,1007,2,Red cape.png,1.0,150.0
120.0,True,Red cavalier,All for one and one for all!,12323,200,Red cavalier.png,80.0,4.0
96.0,True,Red chinchompa,Even more volatile than its vegetarian counterpart.,10034,160,Red chinchompa.png,64.0,7000.0
6738.0,True,Red d'hide body,Made from 100% real dragonhide.,2501,11230,Red d'hide body.png,4492.0,70.0
6738.0,True,Red d'hide body (g),Made from 100% real dragonhide. With colourful trim!,12327,11230,Red d'hide body (g).png,4492.0,8.0
6738.0,True,Red d'hide body (t),Made from 100% real dragonhide. With colourful trim!,12331,11230,Red d'hide body (t).png,4492.0,8.0
3108.0,True,Red d'hide chaps,Made from 100% real dragonhide.,2495,5180,Red d'hide chaps.png,2072.0,70.0
3108.0,True,Red d'hide chaps (g),Made from 100% real dragonhide. With colourful trim!,12329,5180,Red d'hide chaps (g).png,2072.0,8.0
3108.0,True,Red d'hide chaps (t),Made from 100% real dragonhide. With colourful trim!,12333,5180,Red d'hide chaps (t).png,2072.0,8.0
6600.0,True,Red d'hide shield,A solid magic wood shield covered in red dragon leather.,22281,11000,Red d'hide shield.png,4400.0,125.0
2160.0,True,Red d'hide vambraces,Vambraces made from 100% real dragonhide.,2489,3600,Red d'hide vambraces.png,1440.0,70.0
54.0,True,Red dragon leather,It's a piece of prepared red dragonhide.,2507,90,Red dragon leather.png,36.0,11000.0
6000.0,True,Red dragon mask,Do I look scary?,12522,10000,Red dragon mask.png,4000.0,4.0
87.0,True,Red dragonhide,The scaly rough hide from a Red Dragon.,1749,145,Red dragonhide.png,58.0,11000.0
3000.0,True,Red dragonhide set,"A set containing a red dragonhide body, chaps and vambraces.",12869,5000,Red dragonhide set.png,2000.0,70.0
3.0,False,Red dye,A little bottle of red dye.,1763,5,Red dye.png,2.0,150.0
1200.0,True,Red elegant blouse,A well made elegant ladies' red blouse.,10424,2000,Red elegant blouse.png,800.0,4.0
1200.0,True,Red elegant legs,A rather elegant pair of men's red pantaloons.,10406,2000,Red elegant legs.png,800.0,4.0
1200.0,True,Red elegant shirt,A well made elegant men's red shirt.,10404,2000,Red elegant shirt.png,800.0,4.0
1200.0,True,Red elegant skirt,A rather elegant red skirt.,10426,2000,Red elegant skirt.png,800.0,4.0
6.0,True,Red feather,A vivid red feather.,10088,10,Red feather.png,4.0,8000.0
9.0,True,Red firelighter,Makes firelighting a lot easier.,7329,15,Red firelighter.png,6.0,250.0
60.0,True,Red flowers,A posy of flowers.,2462,100,Red flowers.png,40.0,150.0
300.0,False,Red gloves,These will keep my hands warm!,2912,500,Red gloves.png,200.0,150.0
9.0,False,Red halloween mask,Aaaarrrghhh ... I'm a monster.,1057,15,Red halloween mask.png,6.0,5.0
300.0,True,Red hat,A silly pointed hat.,2910,500,Red hat.png,200.0,150.0
24.0,True,Red headband,A minimalist's hat.,2645,40,Red headband.png,16.0,4.0
1.0,False,Red partyhat,A nice hat from a cracker.,1038,1,Red partyhat.png,1.0,5.0
300.0,True,Red robe bottoms,Made by werewolves for werewolves.,2908,500,Red robe bottoms.png,200.0,150.0
300.0,True,Red robe top,Some fine werewolf clothing.,2906,500,Red robe top.png,200.0,150.0
90.0,True,Red salamander,Slightly slimy but certainly striking.,10147,150,Red salamander.png,60.0,125.0
4.0,False,Red spiders' eggs,Ewww!,223,7,Red spiders' eggs.png,2.0,13000.0
2160.0,True,Red spiky vambraces,Vambraces made from 100% real dragonhide. Now with added spikiness.,10083,3600,Red spiky vambraces.png,1440.0,125.0
120.0,True,Red topaz,A semi precious stone.,1613,200,Red topaz.png,80.0,11000.0
1200.0,True,Red topaz machete,A jungle specific slashing device.,6317,2000,Red topaz machete.png,800.0,15.0
1.0,False,Redberries,Very bright red berries.,1951,3,Redberries.png,1.0,13000.0
7.0,False,Redberry pie,Looks tasty.,2325,12,Redberry pie.png,4.0,15.0
2.0,True,Redberry seed,A redberry bush seed - plant in a bush patch.,5101,4,Redberry seed 5.png,1.0,600.0
3.0,True,Redwood bird house,Feed and catch the birds by placing this in the right spot.,22204,5,Redwood bird house.png,2.0,250.0
270.0,True,Redwood logs,Logs cut from a redwood tree.,19669,450,Redwood logs.png,180.0,12000.0
537.0,True,Redwood pyre logs,Redwood logs prepared with sacred oil for a funeral pyre.,19672,895,Redwood pyre logs.png,358.0,11000.0
1.0,True,Redwood sapling,This sapling is ready to be replanted in a Redwood patch.,22859,1,Redwood sapling.png,1.0,200.0
768.0,True,Redwood shield,A solid redwood shield.,22266,1280,Redwood shield.png,512.0,125.0
390.0,True,Redwood tree seed,Plant this in a plantpot of soil to grow a sapling.,22871,650,Redwood tree seed 5.png,260.0,200.0
121200.0,True,Regen bracelet,Helps to restore Hitpoints.,11133,202000,Regen bracelet.png,80800.0,70.0
45.0,True,Relicym's balm(1),"1 dose of Relicym's balm, which helps cure disease.",4848,75,Relicym's balm(1).png,30.0,2000.0
90.0,True,Relicym's balm(2),"2 doses of Relicym's balm, which helps cure disease.",4846,150,Relicym's balm(2).png,60.0,2000.0
120.0,True,Relicym's balm(3),"3 doses of Relicym's balm, which helps cure disease.",4844,200,Relicym's balm(3).png,80.0,2000.0
135.0,True,Relicym's balm(4),"4 doses of Relicym's balm, which helps cure disease.",4842,225,Relicym's balm(4).png,90.0,2000.0
45.0,True,Relicym's mix(1),One dose of fishy Relicym's balm.,11439,75,Relicym's mix(1).png,30.0,2000.0
90.0,True,Relicym's mix(2),Two doses of fishy Relicym's balm.,11437,150,Relicym's mix(2).png,60.0,2000.0
26.0,True,Restore mix(1),One dose of fishy restore potion.,11451,44,Restore mix(1).png,17.0,2000.0
39.0,True,Restore mix(2),Two doses of fishy restore potion.,11449,66,Restore mix(2).png,26.0,2000.0
26.0,True,Restore potion(1),1 dose of restore potion.,131,44,Restore potion(1).png,17.0,2000.0
39.0,True,Restore potion(2),2 doses of restore potion.,129,66,Restore potion(2).png,26.0,2000.0
52.0,True,Restore potion(3),3 doses of restore potion.,127,88,Restore potion(3).png,35.0,2000.0
66.0,True,Restore potion(4),4 doses of restore potion.,2430,110,Restore potion(4).png,44.0,2000.0
6.0,True,Revenant cave teleport,Teleports you to the Revenant cave in the Wilderness.,21802,10,Revenant cave teleport.png,4.0,10000.0
150.0,True,Revenant ether,Ethereal essence of the revenants.,21820,250,Revenant ether 5.png,100.0,30000.0
36.0,True,Ribcage piece,A slightly damaged ribcage.,6165,60,Ribcage piece.png,24.0,11000.0
1.0,True,Right eye patch,A black piece of cloth on a string.,1025,2,Right eye patch.png,1.0,150.0
3.0,False,Ring mould,Used to make rings.,1592,5,Ring mould.png,2.0,40.0
7200.0,False,Ring of 3rd age,"Makes you look like something really old, for those moments when you want that.",23185,12000,Ring of 3rd age.png,4800.0,4.0
4800.0,False,Ring of coins,A valuable ring.,20017,8000,Ring of coins.png,3200.0,4.0
765.0,True,Ring of dueling(8),An enchanted ring.,2552,1275,Ring of dueling(8).png,510.0,15000.0
38400.0,True,Ring of endurance (uncharged),I wonder if this ring helps with...,24844,64000,Ring of endurance (uncharged).png,25600.0,
1215.0,False,Ring of forging,An enchanted ring.,2568,2025,Ring of forging.png,810.0,10000.0
2115.0,True,Ring of life,An enchanted ring.,2570,3525,Ring of life.png,1410.0,10000.0
4800.0,False,Ring of nature,A ring shaped like the nature rune symbol.,20005,8000,Ring of nature.png,3200.0,4.0
630.0,True,Ring of pursuit,This ring can reveal a hunter creature's track.,21126,1050,Ring of pursuit.png,420.0,100.0
540.0,True,Ring of recoil,An enchanted ring.,2550,900,Ring of recoil.png,360.0,10000.0
765.0,True,Ring of returning(5),This ring returns you to your spawn point.,21129,1275,Ring of returning.png,510.0,10000.0
121200.0,True,Ring of stone,An enchanted ring.,6583,202000,Ring of stone.png,80800.0,70.0
120600.0,True,Ring of suffering,A deep sense of suffering burns within this powerful ring.,19550,201000,Ring of suffering.png,80400.0,8.0
1.0,True,Ring of the elements,A mystical ring.,26815,1,Ring of the elements.png,1.0,
30000.0,True,Ring of the gods,An ancient ring said to bring you closer to the Gods.,12601,50000,Ring of the gods.png,20000.0,8.0
10575.0,True,Ring of wealth,It can be charged at the Fountain of Rune.,2572,17625,Ring of wealth.png,7050.0,10000.0
10575.0,True,Ring of wealth (5),An enchanted ring with five teleport charges.,11980,17625,Ring of wealth (5).png,7050.0,10000.0
3000.0,True,Ring of wealth scroll,Use on a Ring of Wealth to imbue the ring.,12783,5000,Ring of wealth scroll.png,2000.0,10000.0
1.0,True,Ritual mulch,I can use items with this for nature offerings.,28154,1,Ritual mulch.png,1.0,
1.0,True,Riyl remains,The remains of a deadly shade.,3400,1,Riyl remains.png,1.0,7500.0
15.0,True,Roast beast meat,A delicious looking slab of roast beast.,9988,25,Roast beast meat.png,10.0,6000.0
10.0,True,Roast bird meat,A nicely roasted bird.,9980,17,Roast bird meat.png,6.0,6000.0
12.0,True,Roast rabbit,A delicious looking piece of roast rabbit.,7223,20,Roast rabbit.png,8.0,6000.0
48000.0,True,Robe bottom of darkness,A dark power is woven into this robe bottom.,20137,80000,Robe bottom of darkness.png,32000.0,70.0
72000.0,True,Robe top of darkness,A dark power is woven into this robe top.,20131,120000,Robe top of darkness.png,48000.0,70.0
270.0,True,Robin hood hat,Endorsed by Robin Hood.,2581,450,Robin hood hat.png,180.0,8.0
300.0,True,Rock hammer,I can even smash stone with this.,4162,500,Rock hammer.png,200.0,40.0
120.0,True,Rock thrownhammer,Smash gargoyles from a distance.,21754,200,Rock thrownhammer.png,80.0,11000.0
1.0,True,Rock-climbing boots,These boots were made for trolling.,2203,1,Rock-climbing boots.png,1.0,0.0
390.0,True,Rock-shell boots,"Some Fremennik boots, made from the shards of a rock crab's shell.",6145,650,Rock-shell boots.png,260.0,125.0
36.0,True,Rock-shell chunk,A spherical chunk of rock-shell.,6157,60,Rock-shell chunk.png,24.0,11000.0
390.0,True,Rock-shell gloves,Fremennik gloves stitched together from rock crab shell shards.,6151,650,Rock-shell gloves.png,260.0,125.0
21120.0,True,Rock-shell helm,Protective headwear made from crabs. Better than that sounds.,6128,35200,Rock-shell helm.png,14080.0,70.0
38400.0,True,Rock-shell legs,Some tough leggings made from rock crab parts.,6130,64000,Rock-shell legs.png,25600.0,70.0
39000.0,True,Rock-shell plate,A sturdy body armour made from rock crab pieces.,6129,65000,Rock-shell plate.png,26000.0,70.0
36.0,True,Rock-shell shard,A curved piece of rock-shell.,6159,60,Rock-shell shard.png,24.0,11000.0
36.0,True,Rock-shell splinter,A slim piece of rock-shell.,6161,60,Rock-shell splinter.png,24.0,11000.0
6.0,True,Rocking chair (flatpack),How does it all fit in there?,8500,10,Rocking chair (flatpack).png,4.0,500.0
12.0,True,Roe,"Roe, or cheap fishy eggs.",11324,20,Roe.png,8.0,13000.0
